"cod_hito";"rpm";"limite_exigido";"frecuencia_exigida";"fecha_emision"
59529;312;"2,274";2;"04-02-2010"
59531;312;"2,516";2;"04-02-2010"
59532;312;"2,269";2;"04-02-2010"
59533;312;"2,118";2;"04-02-2010"
59534;312;"2,127";2;"04-02-2010"
59535;312;"2,274";2;"04-02-2010"
59537;312;"2,516";2;"04-02-2010"
59538;312;"2,269";2;"04-02-2010"
59539;312;"2,118";2;"04-02-2010"
59540;312;"2,127";2;"04-02-2010"
59541;312;"2,274";2;"04-02-2010"
59543;312;"2,516";2;"04-02-2010"
59544;312;"2,269";2;"04-02-2010"
59545;312;"2,118";2;"04-02-2010"
59546;312;"2,127";2;"04-02-2010"
59547;312;"2,274";2;"04-02-2010"
59549;312;"2,516";2;"04-02-2010"
59550;312;"2,269";2;"04-02-2010"
59551;312;"2,118";2;"04-02-2010"
59552;312;"2,127";2;"04-02-2010"
59553;312;"2,274";2;"04-02-2010"
59555;312;"75";2;"04-02-2010"
59556;312;"75";2;"04-02-2010"
59557;312;"75";2;"04-02-2010"
59558;312;"75";2;"04-02-2010"
59559;312;"75";2;"04-02-2010"
59560;312;"75";2;"04-02-2010"
59561;312;"75";2;"04-02-2010"
59562;312;"75";2;"04-02-2010"
59563;312;"75";2;"04-02-2010"
59564;312;"75";2;"04-02-2010"
59565;312;"75";2;"04-02-2010"
59566;312;"75";2;"04-02-2010"
59567;312;"75";2;"04-02-2010"
59568;312;"75";2;"04-02-2010"
59569;312;"75";2;"04-02-2010"
59570;312;"75";2;"04-02-2010"
59571;312;"75";2;"04-02-2010"
59572;312;"75";2;"04-02-2010"
59573;312;"75";2;"04-02-2010"
59574;312;"75";2;"04-02-2010"
59575;312;"75";2;"04-02-2010"
59576;312;"75";2;"04-02-2010"
59577;312;"75";2;"04-02-2010"
59578;312;"75";2;"04-02-2010"
59579;312;"75";2;"04-02-2010"
59580;312;"75";2;"04-02-2010"
59581;312;"75";2;"04-02-2010"
59582;312;"75";2;"04-02-2010"
59583;312;"75";2;"04-02-2010"
59584;312;"75";2;"04-02-2010"
59585;312;"75";2;"04-02-2010"
59586;312;"75";2;"04-02-2010"
59587;312;"75";2;"04-02-2010"
59951;312;"2000";2;"04-02-2010"
59952;312;"2000";2;"04-02-2010"
59953;312;"2000";2;"04-02-2010"
59954;312;"2000";2;"04-02-2010"
59955;312;"2000";2;"04-02-2010"
59956;312;"2000";2;"04-02-2010"
59957;312;"2000";2;"04-02-2010"
59958;312;"2000";2;"04-02-2010"
59959;312;"2000";2;"04-02-2010"
59960;312;"2000";2;"04-02-2010"
59961;312;"2000";2;"04-02-2010"
59962;312;"2000";2;"04-02-2010"
59963;312;"2000";2;"04-02-2010"
59964;312;"2000";2;"04-02-2010"
59965;312;"2000";2;"04-02-2010"
59966;312;"2000";2;"04-02-2010"
59967;312;"2000";2;"04-02-2010"
59968;312;"2000";2;"04-02-2010"
59969;312;"2000";2;"04-02-2010"
59970;312;"2000";2;"04-02-2010"
59971;312;"2000";2;"04-02-2010"
59972;312;"2000";2;"04-02-2010"
59973;312;"2000";2;"04-02-2010"
59974;312;"2000";2;"04-02-2010"
59975;312;"2000";2;"04-02-2010"
59976;312;"2000";2;"04-02-2010"
59977;312;"2000";2;"04-02-2010"
59978;312;"2000";2;"04-02-2010"
59979;312;"2000";2;"04-02-2010"
59980;312;"2000";2;"04-02-2010"
59981;312;"2000";2;"04-02-2010"
59982;312;"2000";2;"04-02-2010"
59983;312;"2000";2;"04-02-2010"
59984;312;"10";2;"04-02-2010"
59985;312;"10";2;"04-02-2010"
59986;312;"10";2;"04-02-2010"
59987;312;"10";2;"04-02-2010"
59988;312;"10";2;"04-02-2010"
59989;312;"10";2;"04-02-2010"
59990;312;"10";2;"04-02-2010"
59991;312;"10";2;"04-02-2010"
59992;312;"10";2;"04-02-2010"
59993;312;"10";2;"04-02-2010"
59994;312;"10";2;"04-02-2010"
59995;312;"10";2;"04-02-2010"
59996;312;"10";2;"04-02-2010"
59997;312;"10";2;"04-02-2010"
59998;312;"10";2;"04-02-2010"
59999;312;"10";2;"04-02-2010"
60000;312;"10";2;"04-02-2010"
60001;312;"10";2;"04-02-2010"
60002;312;"10";2;"04-02-2010"
60003;312;"10";2;"04-02-2010"
60004;312;"10";2;"04-02-2010"
60005;312;"10";2;"04-02-2010"
60006;312;"10";2;"04-02-2010"
60007;312;"10";2;"04-02-2010"
60008;312;"10";2;"04-02-2010"
60009;312;"10";2;"04-02-2010"
60010;312;"10";2;"04-02-2010"
60011;312;"10";2;"04-02-2010"
60012;312;"10";2;"04-02-2010"
60013;312;"10";2;"04-02-2010"
60014;312;"10";2;"04-02-2010"
60015;312;"10";2;"04-02-2010"
60016;312;"10";2;"04-02-2010"
60281;312;"0,4";2;"04-02-2010"
60282;312;"0,4";2;"04-02-2010"
60283;312;"0,4";2;"04-02-2010"
60284;312;"0,4";2;"04-02-2010"
60285;312;"0,4";2;"04-02-2010"
60286;312;"0,4";2;"04-02-2010"
60287;312;"0,4";2;"04-02-2010"
60288;312;"0,4";2;"04-02-2010"
60289;312;"0,4";2;"04-02-2010"
60290;312;"0,4";2;"04-02-2010"
60291;312;"0,4";2;"04-02-2010"
60292;312;"0,4";2;"04-02-2010"
60293;312;"0,4";2;"04-02-2010"
60294;312;"0,4";2;"04-02-2010"
60295;312;"0,4";2;"04-02-2010"
60296;312;"0,4";2;"04-02-2010"
60297;312;"0,4";2;"04-02-2010"
60298;312;"0,4";2;"04-02-2010"
60299;312;"0,4";2;"04-02-2010"
60300;312;"0,4";2;"04-02-2010"
60301;312;"0,4";2;"04-02-2010"
60302;312;"0,4";2;"04-02-2010"
60303;312;"0,4";2;"04-02-2010"
60304;312;"0,4";2;"04-02-2010"
60305;312;"0,4";2;"04-02-2010"
60306;312;"0,4";2;"04-02-2010"
60307;312;"0,4";2;"04-02-2010"
60308;312;"0,4";2;"04-02-2010"
60309;312;"0,4";2;"04-02-2010"
60310;312;"0,4";2;"04-02-2010"
60311;312;"0,4";2;"04-02-2010"
60312;312;"0,4";2;"04-02-2010"
60313;312;"0,4";2;"04-02-2010"
60347;312;"20";2;"04-02-2010"
60348;312;"20";2;"04-02-2010"
60349;312;"20";2;"04-02-2010"
60350;312;"20";2;"04-02-2010"
60351;312;"20";2;"04-02-2010"
60352;312;"20";2;"04-02-2010"
60353;312;"20";2;"04-02-2010"
60354;312;"20";2;"04-02-2010"
60355;312;"20";2;"04-02-2010"
60356;312;"20";2;"04-02-2010"
60357;312;"20";2;"04-02-2010"
60358;312;"20";2;"04-02-2010"
60359;312;"20";2;"04-02-2010"
60360;312;"20";2;"04-02-2010"
60361;312;"20";2;"04-02-2010"
60362;312;"20";2;"04-02-2010"
60363;312;"20";2;"04-02-2010"
60364;312;"20";2;"04-02-2010"
60365;312;"20";2;"04-02-2010"
60366;312;"20";2;"04-02-2010"
60367;312;"20";2;"04-02-2010"
60368;312;"20";2;"04-02-2010"
60369;312;"20";2;"04-02-2010"
60370;312;"20";2;"04-02-2010"
60371;312;"20";2;"04-02-2010"
60372;312;"20";2;"04-02-2010"
60373;312;"20";2;"04-02-2010"
60374;312;"20";2;"04-02-2010"
60375;312;"20";2;"04-02-2010"
60376;312;"20";2;"04-02-2010"
60377;312;"20";2;"04-02-2010"
60378;312;"20";2;"04-02-2010"
60379;312;"20";2;"04-02-2010"
59885;312;"0,5";2;"04-02-2010"
59886;312;"0,5";2;"04-02-2010"
59887;312;"0,5";2;"04-02-2010"
59888;312;"0,5";2;"04-02-2010"
59889;312;"0,5";2;"04-02-2010"
59890;312;"0,5";2;"04-02-2010"
59891;312;"0,5";2;"04-02-2010"
59892;312;"0,5";2;"04-02-2010"
59893;312;"0,5";2;"04-02-2010"
59894;312;"0,5";2;"04-02-2010"
59895;312;"0,5";2;"04-02-2010"
59896;312;"0,5";2;"04-02-2010"
59897;312;"0,5";2;"04-02-2010"
59898;312;"0,5";2;"04-02-2010"
59899;312;"0,5";2;"04-02-2010"
59900;312;"0,5";2;"04-02-2010"
59901;312;"0,5";2;"04-02-2010"
59902;312;"0,5";2;"04-02-2010"
59903;312;"0,5";2;"04-02-2010"
59904;312;"0,5";2;"04-02-2010"
59905;312;"0,5";2;"04-02-2010"
59906;312;"0,5";2;"04-02-2010"
59907;312;"0,5";2;"04-02-2010"
59908;312;"0,5";2;"04-02-2010"
59909;312;"0,5";2;"04-02-2010"
59910;312;"0,5";2;"04-02-2010"
59911;312;"0,5";2;"04-02-2010"
59912;312;"0,5";2;"04-02-2010"
59913;312;"0,5";2;"04-02-2010"
59914;312;"0,5";2;"04-02-2010"
59915;312;"0,5";2;"04-02-2010"
59916;312;"0,5";2;"04-02-2010"
59917;312;"0,5";2;"04-02-2010"
60314;312;"0,5";2;"04-02-2010"
60315;312;"0,5";2;"04-02-2010"
60316;312;"0,5";2;"04-02-2010"
60317;312;"0,5";2;"04-02-2010"
60318;312;"0,5";2;"04-02-2010"
60319;312;"0,5";2;"04-02-2010"
60320;312;"0,5";2;"04-02-2010"
60321;312;"0,5";2;"04-02-2010"
60322;312;"0,5";2;"04-02-2010"
60323;312;"0,5";2;"04-02-2010"
60324;312;"0,5";2;"04-02-2010"
60325;312;"0,5";2;"04-02-2010"
60326;312;"0,5";2;"04-02-2010"
60327;312;"0,5";2;"04-02-2010"
60328;312;"0,5";2;"04-02-2010"
60329;312;"0,5";2;"04-02-2010"
60330;312;"0,5";2;"04-02-2010"
60331;312;"0,5";2;"04-02-2010"
60332;312;"0,5";2;"04-02-2010"
60333;312;"0,5";2;"04-02-2010"
60334;312;"0,5";2;"04-02-2010"
60335;312;"0,5";2;"04-02-2010"
60336;312;"0,5";2;"04-02-2010"
60337;312;"0,5";2;"04-02-2010"
60338;312;"0,5";2;"04-02-2010"
60339;312;"0,5";2;"04-02-2010"
60340;312;"0,5";2;"04-02-2010"
60341;312;"0,5";2;"04-02-2010"
60342;312;"0,5";2;"04-02-2010"
60343;312;"0,5";2;"04-02-2010"
60344;312;"0,5";2;"04-02-2010"
60345;312;"0,5";2;"04-02-2010"
60346;312;"0,5";2;"04-02-2010"
59258;312;"300";2;"04-02-2010"
59259;312;"300";2;"04-02-2010"
59260;312;"300";2;"04-02-2010"
59261;312;"300";2;"04-02-2010"
59262;312;"300";2;"04-02-2010"
59263;312;"300";2;"04-02-2010"
59264;312;"300";2;"04-02-2010"
59265;312;"300";2;"04-02-2010"
59266;312;"300";2;"04-02-2010"
59267;312;"300";2;"04-02-2010"
59268;312;"300";2;"04-02-2010"
59269;312;"300";2;"04-02-2010"
59270;312;"300";2;"04-02-2010"
59271;312;"300";2;"04-02-2010"
59272;312;"300";2;"04-02-2010"
59273;312;"300";2;"04-02-2010"
59274;312;"300";2;"04-02-2010"
59275;312;"300";2;"04-02-2010"
59276;312;"300";2;"04-02-2010"
59277;312;"300";2;"04-02-2010"
59278;312;"300";2;"04-02-2010"
59279;312;"300";2;"04-02-2010"
59280;312;"300";2;"04-02-2010"
59281;312;"300";2;"04-02-2010"
59282;312;"300";2;"04-02-2010"
59283;312;"300";2;"04-02-2010"
59284;312;"300";2;"04-02-2010"
59285;312;"300";2;"04-02-2010"
59286;312;"300";2;"04-02-2010"
59287;312;"300";2;"04-02-2010"
59288;312;"300";2;"04-02-2010"
59289;312;"300";2;"04-02-2010"
59290;312;"300";2;"04-02-2010"
59918;312;"300";2;"04-02-2010"
59919;312;"300";2;"04-02-2010"
59920;312;"300";2;"04-02-2010"
59921;312;"300";2;"04-02-2010"
59922;312;"300";2;"04-02-2010"
59923;312;"300";2;"04-02-2010"
59924;312;"300";2;"04-02-2010"
59925;312;"300";2;"04-02-2010"
59926;312;"300";2;"04-02-2010"
59927;312;"300";2;"04-02-2010"
59928;312;"300";2;"04-02-2010"
59929;312;"300";2;"04-02-2010"
59930;312;"300";2;"04-02-2010"
59931;312;"300";2;"04-02-2010"
59932;312;"300";2;"04-02-2010"
59933;312;"300";2;"04-02-2010"
59934;312;"300";2;"04-02-2010"
59935;312;"300";2;"04-02-2010"
59936;312;"300";2;"04-02-2010"
59937;312;"300";2;"04-02-2010"
59938;312;"300";2;"04-02-2010"
59939;312;"300";2;"04-02-2010"
59940;312;"300";2;"04-02-2010"
59941;312;"300";2;"04-02-2010"
59942;312;"300";2;"04-02-2010"
59943;312;"300";2;"04-02-2010"
59944;312;"300";2;"04-02-2010"
59945;312;"300";2;"04-02-2010"
59946;312;"300";2;"04-02-2010"
59947;312;"300";2;"04-02-2010"
59948;312;"300";2;"04-02-2010"
59949;312;"300";2;"04-02-2010"
59950;312;"300";2;"04-02-2010"
59324;312;"0,01";2;"04-02-2010"
59325;312;"0,01";2;"04-02-2010"
59326;312;"0,01";2;"04-02-2010"
59327;312;"0,01";2;"04-02-2010"
59328;312;"0,01";2;"04-02-2010"
59329;312;"0,01";2;"04-02-2010"
59330;312;"0,01";2;"04-02-2010"
59331;312;"0,01";2;"04-02-2010"
59332;312;"0,01";2;"04-02-2010"
59333;312;"0,01";2;"04-02-2010"
59334;312;"0,01";2;"04-02-2010"
59335;312;"0,01";2;"04-02-2010"
59336;312;"0,01";2;"04-02-2010"
59337;312;"0,01";2;"04-02-2010"
59338;312;"0,01";2;"04-02-2010"
59339;312;"0,01";2;"04-02-2010"
59340;312;"0,01";2;"04-02-2010"
59341;312;"0,01";2;"04-02-2010"
59342;312;"0,01";2;"04-02-2010"
59343;312;"0,01";2;"04-02-2010"
59344;312;"0,01";2;"04-02-2010"
59345;312;"0,01";2;"04-02-2010"
59346;312;"0,01";2;"04-02-2010"
59347;312;"0,01";2;"04-02-2010"
59348;312;"0,01";2;"04-02-2010"
59349;312;"0,01";2;"04-02-2010"
59350;312;"0,01";2;"04-02-2010"
59351;312;"0,01";2;"04-02-2010"
59352;312;"0,01";2;"04-02-2010"
59353;312;"0,01";2;"04-02-2010"
59354;312;"0,01";2;"04-02-2010"
59355;312;"0,01";2;"04-02-2010"
59356;312;"0,01";2;"04-02-2010"
59588;312;"0,01";2;"04-02-2010"
59589;312;"0,01";2;"04-02-2010"
59590;312;"0,01";2;"04-02-2010"
59591;312;"0,01";2;"04-02-2010"
59592;312;"0,01";2;"04-02-2010"
59593;312;"0,01";2;"04-02-2010"
59594;312;"0,01";2;"04-02-2010"
59595;312;"0,01";2;"04-02-2010"
59596;312;"0,01";2;"04-02-2010"
59597;312;"0,01";2;"04-02-2010"
59598;312;"0,01";2;"04-02-2010"
59599;312;"0,01";2;"04-02-2010"
59600;312;"0,01";2;"04-02-2010"
59601;312;"0,01";2;"04-02-2010"
59602;312;"0,01";2;"04-02-2010"
59603;312;"0,01";2;"04-02-2010"
59604;312;"0,01";2;"04-02-2010"
59605;312;"0,01";2;"04-02-2010"
59606;312;"0,01";2;"04-02-2010"
59607;312;"0,01";2;"04-02-2010"
59608;312;"0,01";2;"04-02-2010"
59609;312;"0,01";2;"04-02-2010"
59610;312;"0,01";2;"04-02-2010"
59611;312;"0,01";2;"04-02-2010"
59612;312;"0,01";2;"04-02-2010"
59613;312;"0,01";2;"04-02-2010"
59614;312;"0,01";2;"04-02-2010"
59615;312;"0,01";2;"04-02-2010"
59616;312;"0,01";2;"04-02-2010"
59617;312;"0,01";2;"04-02-2010"
59618;312;"0,01";2;"04-02-2010"
59619;312;"0,01";2;"04-02-2010"
59620;312;"0,01";2;"04-02-2010"
58670;312;"3";2;"04-02-2010"
58671;312;"3";2;"04-02-2010"
58672;312;"3";2;"04-02-2010"
58673;312;"3";2;"04-02-2010"
58674;312;"3";2;"04-02-2010"
58675;312;"3";2;"04-02-2010"
58676;312;"3";2;"04-02-2010"
58677;312;"3";2;"04-02-2010"
58678;312;"3";2;"04-02-2010"
58679;312;"3";2;"04-02-2010"
58680;312;"3";2;"04-02-2010"
58681;312;"3";2;"04-02-2010"
58682;312;"3";2;"04-02-2010"
58683;312;"3";2;"04-02-2010"
58684;312;"3";2;"04-02-2010"
58685;312;"3";2;"04-02-2010"
58686;312;"3";2;"04-02-2010"
58687;312;"3";2;"04-02-2010"
58688;312;"3";2;"04-02-2010"
58689;312;"3";2;"04-02-2010"
58690;312;"3";2;"04-02-2010"
58691;312;"3";2;"04-02-2010"
58692;312;"3";2;"04-02-2010"
58693;312;"3";2;"04-02-2010"
58694;312;"3";2;"04-02-2010"
58695;312;"3";2;"04-02-2010"
58696;312;"3";2;"04-02-2010"
58697;312;"3";2;"04-02-2010"
58698;312;"3";2;"04-02-2010"
58699;312;"3";2;"04-02-2010"
58700;312;"3";2;"04-02-2010"
58701;312;"3";2;"04-02-2010"
58702;312;"3";2;"04-02-2010"
59362;312;"3";2;"04-02-2010"
59368;312;"3";2;"04-02-2010"
59374;312;"3";2;"04-02-2010"
59380;312;"3";2;"04-02-2010"
59386;312;"3";2;"04-02-2010"
59392;312;"3";2;"04-02-2010"
59398;312;"3";2;"04-02-2010"
59404;312;"3";2;"04-02-2010"
59410;312;"3";2;"04-02-2010"
59416;312;"3";2;"04-02-2010"
59422;312;"3";2;"04-02-2010"
59428;312;"3";2;"04-02-2010"
59434;312;"3";2;"04-02-2010"
59440;312;"3";2;"04-02-2010"
59446;312;"3";2;"04-02-2010"
59452;312;"3";2;"04-02-2010"
59458;312;"3";2;"04-02-2010"
59464;312;"3";2;"04-02-2010"
59470;312;"3";2;"04-02-2010"
59476;312;"3";2;"04-02-2010"
59482;312;"3";2;"04-02-2010"
59488;312;"3";2;"04-02-2010"
59494;312;"3";2;"04-02-2010"
59500;312;"3";2;"04-02-2010"
59506;312;"3";2;"04-02-2010"
59512;312;"3";2;"04-02-2010"
59518;312;"3";2;"04-02-2010"
59524;312;"3";2;"04-02-2010"
59530;312;"3";2;"04-02-2010"
59536;312;"3";2;"04-02-2010"
59542;312;"3";2;"04-02-2010"
59548;312;"3";2;"04-02-2010"
59554;312;"3";2;"04-02-2010"
45581;1277;"7,6";4;"11-10-2018"
45582;1277;"7,6";4;"11-10-2018"
45583;1277;"7,6";4;"11-10-2018"
45584;1277;"7,6";4;"11-10-2018"
45585;1277;"0,001";4;"11-10-2018"
45586;1277;"0,001";4;"11-10-2018"
45587;1277;"0,001";4;"11-10-2018"
45588;1277;"0,001";4;"11-10-2018"
45589;1277;"3";4;"11-10-2018"
45590;1277;"3";4;"11-10-2018"
45591;1277;"3";4;"11-10-2018"
45592;1277;"3";4;"11-10-2018"
45593;1277;"0,053";4;"11-10-2018"
45594;1277;"0,053";4;"11-10-2018"
45595;1277;"0,053";4;"11-10-2018"
45596;1277;"0,053";4;"11-10-2018"
45632;1277;"17";4;"11-10-2018"
45633;1277;"17";4;"11-10-2018"
45634;1277;"17";4;"11-10-2018"
45635;1277;"17";4;"11-10-2018"
45637;1277;"2000";4;"11-10-2018"
45638;1277;"2000";4;"11-10-2018"
45639;1277;"2000";4;"11-10-2018"
45640;1277;"2000";4;"11-10-2018"
45641;1277;"0,07";4;"11-10-2018"
45642;1277;"0,07";4;"11-10-2018"
45643;1277;"0,07";4;"11-10-2018"
45644;1277;"0,07";4;"11-10-2018"
45649;1277;"367";4;"11-10-2018"
45650;1277;"367";4;"11-10-2018"
45651;1277;"367";4;"11-10-2018"
45652;1277;"367";4;"11-10-2018"
45653;1277;"0,05";4;"11-10-2018"
45654;1277;"0,05";4;"11-10-2018"
45655;1277;"0,05";4;"11-10-2018"
45656;1277;"0,05";4;"11-10-2018"
45657;1277;"187,174";4;"11-10-2018"
45658;1277;"187,174";4;"11-10-2018"
45659;1277;"187,174";4;"11-10-2018"
45660;1277;"187,174";4;"11-10-2018"
45661;1277;"313";4;"11-10-2018"
45662;1277;"313";4;"11-10-2018"
45663;1277;"313";4;"11-10-2018"
45664;1277;"313";4;"11-10-2018"
45665;1277;"0,33";4;"11-10-2018"
45666;1277;"0,33";4;"11-10-2018"
45667;1277;"0,33";4;"11-10-2018"
45668;1277;"0,33";4;"11-10-2018"
45673;1277;"0,5";4;"11-10-2018"
45674;1277;"0,5";4;"11-10-2018"
45675;1277;"0,5";4;"11-10-2018"
45676;1277;"0,5";4;"11-10-2018"
45685;1277;"1,604";4;"11-10-2018"
45686;1277;"1,604";4;"11-10-2018"
45687;1277;"1,604";4;"11-10-2018"
45688;1277;"1,604";4;"11-10-2018"
45689;1277;"0,005";4;"11-10-2018"
45690;1277;"0,005";4;"11-10-2018"
45691;1277;"0,005";4;"11-10-2018"
45692;1277;"0,005";4;"11-10-2018"
45693;1277;"0,05";4;"11-10-2018"
45694;1277;"0,05";4;"11-10-2018"
45695;1277;"0,05";4;"11-10-2018"
45696;1277;"0,05";4;"11-10-2018"
45697;1277;"0,06";4;"11-10-2018"
45698;1277;"0,06";4;"11-10-2018"
45699;1277;"0,06";4;"11-10-2018"
45700;1277;"0,06";4;"11-10-2018"
45701;1277;"4,2";4;"11-10-2018"
45702;1277;"4,2";4;"11-10-2018"
45703;1277;"4,2";4;"11-10-2018"
45704;1277;"4,2";4;"11-10-2018"
45705;1277;"0,01";4;"11-10-2018"
45706;1277;"0,01";4;"11-10-2018"
45707;1277;"0,01";4;"11-10-2018"
45708;1277;"0,01";4;"11-10-2018"
45867;1277;"0,03";4;"11-10-2018"
45868;1277;"0,03";4;"11-10-2018"
45869;1277;"0,03";4;"11-10-2018"
45870;1277;"0,03";4;"11-10-2018"
45875;1277;"0,053";4;"11-10-2018"
45876;1277;"0,053";4;"11-10-2018"
45877;1277;"0,053";4;"11-10-2018"
45878;1277;"0,053";4;"11-10-2018"
45883;1277;"2000";4;"11-10-2018"
45884;1277;"2000";4;"11-10-2018"
45885;1277;"2000";4;"11-10-2018"
45886;1277;"2000";4;"11-10-2018"
45887;1277;"5,348";4;"11-10-2018"
45888;1277;"5,348";4;"11-10-2018"
45889;1277;"5,348";4;"11-10-2018"
45890;1277;"5,348";4;"11-10-2018"
46018;1277;"0,214";4;"11-10-2018"
46019;1277;"0,214";4;"11-10-2018"
46020;1277;"0,214";4;"11-10-2018"
46021;1277;"0,214";4;"11-10-2018"
46022;1277;"3,743";4;"11-10-2018"
46023;1277;"3,743";4;"11-10-2018"
46024;1277;"3,743";4;"11-10-2018"
46025;1277;"3,743";4;"11-10-2018"
46026;1277;"0,5";4;"11-10-2018"
46027;1277;"0,5";4;"11-10-2018"
46028;1277;"0,5";4;"11-10-2018"
46029;1277;"0,5";4;"11-10-2018"
46030;1277;"2,674";4;"11-10-2018"
46031;1277;"2,674";4;"11-10-2018"
46032;1277;"2,674";4;"11-10-2018"
46033;1277;"2,674";4;"11-10-2018"
44544;494;"150";4;"27-04-2018"
44545;494;"150";4;"27-04-2018"
44546;494;"150";4;"27-04-2018"
44547;494;"150";4;"27-04-2018"
44548;494;"150";4;"27-04-2018"
44554;494;"10,67";4;"27-04-2018"
44555;494;"10,67";4;"27-04-2018"
44556;494;"10,67";4;"27-04-2018"
44557;494;"10,67";4;"27-04-2018"
44558;494;"10,67";4;"27-04-2018"
44559;494;"0,5";4;"27-04-2018"
44560;494;"0,5";4;"27-04-2018"
44561;494;"0,5";4;"27-04-2018"
44562;494;"0,5";4;"27-04-2018"
44563;494;"0,5";4;"27-04-2018"
44564;494;"0,5";4;"27-04-2018"
44565;494;"0,5";4;"27-04-2018"
44566;494;"0,5";4;"27-04-2018"
44567;494;"0,5";4;"27-04-2018"
44568;494;"0,5";4;"27-04-2018"
44570;494;"3";4;"27-04-2018"
44571;494;"3";4;"27-04-2018"
44572;494;"3";4;"27-04-2018"
44573;494;"3";4;"27-04-2018"
44574;494;"3";4;"27-04-2018"
44575;494;"1120";4;"27-04-2018"
44576;494;"1120";4;"27-04-2018"
44577;494;"1120";4;"27-04-2018"
44578;494;"1120";4;"27-04-2018"
44579;494;"1120";4;"27-04-2018"
44648;494;"60";4;"27-04-2018"
44649;494;"60";4;"27-04-2018"
44650;494;"60";4;"27-04-2018"
44651;494;"60";4;"27-04-2018"
44652;494;"60";4;"27-04-2018"
44653;494;"560";4;"27-04-2018"
44654;494;"560";4;"27-04-2018"
44655;494;"560";4;"27-04-2018"
44656;494;"560";4;"27-04-2018"
44657;494;"560";4;"27-04-2018"
44674;494;"4";4;"27-04-2018"
44675;494;"4";4;"27-04-2018"
44676;494;"4";4;"27-04-2018"
44677;494;"4";4;"27-04-2018"
44678;494;"4";4;"27-04-2018"
44679;494;"0,02";4;"27-04-2018"
44680;494;"0,02";4;"27-04-2018"
44681;494;"0,02";4;"27-04-2018"
44682;494;"0,02";4;"27-04-2018"
44683;494;"0,02";4;"27-04-2018"
44684;494;"0,5";4;"27-04-2018"
44685;494;"0,5";4;"27-04-2018"
44686;494;"0,5";4;"27-04-2018"
44687;494;"0,5";4;"27-04-2018"
44688;494;"0,5";4;"27-04-2018"
44689;494;"4";4;"27-04-2018"
44690;494;"4";4;"27-04-2018"
44691;494;"4";4;"27-04-2018"
44692;494;"4";4;"27-04-2018"
44693;494;"4";4;"27-04-2018"
44766;494;"15";4;"27-04-2018"
44767;494;"15";4;"27-04-2018"
44768;494;"15";4;"27-04-2018"
44769;494;"15";4;"27-04-2018"
44770;494;"15";4;"27-04-2018"
44772;494;"300";4;"27-04-2018"
44773;494;"300";4;"27-04-2018"
44774;494;"300";4;"27-04-2018"
44775;494;"300";4;"27-04-2018"
44776;494;"300";4;"27-04-2018"
46631;333;"0,2";4;"19-03-2018"
46632;333;"0,2";4;"19-03-2018"
46633;333;"0,2";4;"19-03-2018"
46634;333;"0,2";4;"19-03-2018"
46635;333;"0,2";4;"19-03-2018"
46636;333;"0,02";4;"19-03-2018"
46637;333;"0,02";4;"19-03-2018"
46638;333;"0,02";4;"19-03-2018"
46639;333;"0,02";4;"19-03-2018"
46640;333;"0,02";4;"19-03-2018"
46672;333;"0,5";4;"19-03-2018"
46673;333;"0,5";4;"19-03-2018"
46674;333;"0,5";4;"19-03-2018"
46675;333;"0,5";4;"19-03-2018"
46676;333;"0,5";4;"19-03-2018"
46682;333;"0,2";4;"19-03-2018"
46683;333;"0,2";4;"19-03-2018"
46684;333;"0,2";4;"19-03-2018"
46685;333;"0,2";4;"19-03-2018"
46686;333;"0,2";4;"19-03-2018"
46687;333;"2,5";4;"19-03-2018"
46688;333;"2,5";4;"19-03-2018"
46689;333;"2,5";4;"19-03-2018"
46690;333;"2,5";4;"19-03-2018"
46691;333;"2,5";4;"19-03-2018"
46692;333;"60";4;"19-03-2018"
46693;333;"60";4;"19-03-2018"
46694;333;"60";4;"19-03-2018"
46695;333;"60";4;"19-03-2018"
46696;333;"60";4;"19-03-2018"
46697;333;"0,5";4;"19-03-2018"
46698;333;"0,5";4;"19-03-2018"
46699;333;"0,5";4;"19-03-2018"
46700;333;"0,5";4;"19-03-2018"
46701;333;"0,5";4;"19-03-2018"
46702;333;"1,5";4;"19-03-2018"
46703;333;"1,5";4;"19-03-2018"
46704;333;"1,5";4;"19-03-2018"
46705;333;"1,5";4;"19-03-2018"
46706;333;"1,5";4;"19-03-2018"
46727;333;"0,5";4;"19-03-2018"
46728;333;"0,5";4;"19-03-2018"
46729;333;"0,5";4;"19-03-2018"
46730;333;"0,5";4;"19-03-2018"
46731;333;"0,5";4;"19-03-2018"
46737;333;"0,005";4;"19-03-2018"
46738;333;"0,005";4;"19-03-2018"
46739;333;"0,005";4;"19-03-2018"
46740;333;"0,005";4;"19-03-2018"
46741;333;"0,005";4;"19-03-2018"
46742;333;"0,1";4;"19-03-2018"
46743;333;"0,1";4;"19-03-2018"
46744;333;"0,1";4;"19-03-2018"
46745;333;"0,1";4;"19-03-2018"
46746;333;"0,1";4;"19-03-2018"
46877;333;"0,2";4;"19-03-2018"
46878;333;"0,2";4;"19-03-2018"
46879;333;"0,2";4;"19-03-2018"
46880;333;"0,2";4;"19-03-2018"
46881;333;"0,2";4;"19-03-2018"
46887;333;"0,01";4;"19-03-2018"
